Bošovice	16.8367681|49.0535092|Vyškov|Jihomoravský kraj
Boudy	14.0354912|49.4479573|Písek|Jihočeský kraj
Bousín	16.889747|49.4551068|Prostějov|Olomoucký kraj
Bousov	15.5354292|49.9017486|Chrudim|Pardubický kraj
Bouzov	16.8928879|49.7042609|Olomouc|Olomoucký kraj
Božanov	16.3652909|50.5267784|Náchod|Královéhradecký kraj
Božejov	15.155799|49.3621071|Pelhřimov|Kraj Vysočina
Božetice	14.4439006|49.4511303|Písek|Jihočeský kraj
Božičany	12.769652|50.2587425|Karlovy Vary|Karlovarský kraj
Božice	16.2887557|48.8368672|Znojmo|Jihomoravský kraj
Boží Dar	12.9244707|50.4097443|Karlovy Vary|Karlovarský kraj
Bozkov	15.3371064|50.6400709|Semily|Liberecký kraj
Bradáčov	14.8714194|49.4908022|Tábor|Jihočeský kraj
Brada - Rybníček	15.3375062|50.4651972|Jičín|Královéhradecký kraj
Bradlec	14.9101927|50.451352|Mladá Boleslav|Středočeský kraj
Bradlecká Lhota	15.3962316|50.4885716|Semily|Liberecký kraj
Brambory	15.4702163|49.9781497|Kutná Hora|Středočeský kraj
Braňany	13.7001833|50.5429545|Most|Ústecký kraj
Brandov	13.390731|50.6320103|Most|Ústecký kraj
Brandýsek	14.1619979|50.1892296|Kladno|Středočeský kraj
Brandýs nad Labem - Stará Boleslav	14.6592444|50.1863259|Praha-východ|Středočeský kraj
Brandýs nad Orlicí	16.2852838|50.0019419|Ústí nad Orlicí|Pardubický kraj
Branice	14.3395399|49.4024691|Písek|Jihočeský kraj
Braníškov	16.3456616|49.2943695|Brno-venkov|Jihomoravský kraj
Branišov	14.3956911|48.9787068|České Budějovice|Jihočeský kraj
Branišovice	16.4318507|48.9628106|Brno-venkov|Jihomoravský kraj
Branka u Opavy	17.8826535|49.887957|Opava|Moravskoslezský kraj
Brankovice	17.1348114|49.1559814|Vyškov|Jihomoravský kraj
Branky	17.8929604|49.4609563|Vsetín|Zlínský kraj
Branná	17.0118544|50.1532602|Šumperk|Olomoucký kraj
Branov	13.8429212|50.0128806|Rakovník|Středočeský kraj
Bransouze	15.7518242|49.3026757|Třebíč|Kraj Vysočina
Brantice	17.6291136|50.0635031|Bruntál|Moravskoslezský kraj
Branžež	15.0579054|50.5075846|Mladá Boleslav|Středočeský kraj
Braškov	14.1007587|50.1020327|Kladno|Středočeský kraj
Břasy	13.5783393|49.8370072|Rokycany|Plzeňský kraj
Bratčice	16.5230839|49.0651465|Brno-venkov|Jihomoravský kraj	15.4303822|49.8552168|Kutná Hora|Středočeský kraj
Bratkovice	13.9989428|49.7404192|Příbram|Středočeský kraj
Bratřejov	17.9133269|49.2224583|Zlín|Zlínský kraj
Bratřice	15.0012275|49.5164538|Pelhřimov|Kraj Vysočina
Bratříkovice	17.6875413|49.9325741|Opava|Moravskoslezský kraj
Bratřínov	14.3401423|49.8425814|Praha-západ|Středočeský kraj
Bratronice	14.0141648|50.0677514|Kladno|Středočeský kraj
Bratrušov	16.9489285|50.0093866|Šumperk|Olomoucký kraj
Bravantice	18.0827631|49.757118|Nový Jičín|Moravskoslezský kraj
Brázdim	14.5881905|50.1835331|Praha-východ|Středočeský kraj
Brdy	13.9031435|49.7891684|Příbram|Středočeský kraj
Břeclav	16.8825168|48.75314|Břeclav|Jihomoravský kraj
Břehov	14.3305683|49.0222883|České Budějovice|Jihočeský kraj
Břehy	15.5774822|50.0518941|Pardubice|Pardubický kraj
Břest	17.4407252|49.3510668|Kroměříž|Zlínský kraj
Břestek	17.3559234|49.0948846|Uherské Hradiště|Zlínský kraj
Břevnice	15.6125974|49.6312613|Havlíčkův Brod|Kraj Vysočina
Břežany	16.3417525|48.8699231|Znojmo|Jihomoravský kraj	13.6173595|49.3487638|Klatovy|Plzeňský kraj	13.5827958|50.0068597|Rakovník|Středočeský kraj
Břežany I	15.0789551|50.034926|Kolín|Středočeský kraj
Břežany II	14.8043032|50.0937624|Kolín|Středočeský kraj
Březejc	16.0914617|49.3462988|Žďár nad Sázavou|Kraj Vysočina
Březí	16.5674835|48.8192766|Břeclav|Jihomoravský kraj	14.6992889|50.0146658|Praha-východ|Středočeský kraj	16.2159455|49.3431786|Žďár nad Sázavou|Kraj Vysočina	13.7974832|49.5077731|Strakonice|Jihočeský kraj
Březina	15.0328012|50.5485473|Mladá Boleslav|Středočeský kraj	16.7495226|49.281598|Brno-venkov|Jihomoravský kraj	16.6196126|49.6509382|Svitavy|Pardubický kraj	16.4214219|49.3212358|Brno-venkov|Jihomoravský kraj	13.5968009|49.807542|Rokycany|Plzeňský kraj	14.9096596|49.2905386|Jindřichův Hradec|Jihočeský kraj
Březí nad Oslavou	15.9355972|49.5028927|Žďár nad Sázavou|Kraj Vysočina
Březina (dříve okres Blansko)	
Březina (dříve okres Tišnov)	16.4243853|49.3487181|Brno-venkov|Jihomoravský kraj
Březiněves	
Březinky	16.7869303|49.6626865|Svitavy|Pardubický kraj
Březiny	16.1181333|49.6906255|Svitavy|Pardubický kraj
Březnice	13.9506344|49.5576388|Příbram|Středočeský kraj
Březník	16.1941036|49.1720546|Třebíč|Kraj Vysočina
Březno	13.4208421|50.4021802|Chomutov|Ústecký kraj	15.0054837|50.4061917|Mladá Boleslav|Středočeský kraj
Březolupy	17.580351|49.1213836|Uherské Hradiště|Zlínský kraj
Březová	12.6433884|50.1456522|Sokolov|Karlovarský kraj	17.8655637|49.791578|Opava|Moravskoslezský kraj	12.8714588|50.1978891|Karlovy Vary|Karlovarský kraj	17.7398675|48.9254283|Uherské Hradiště|Zlínský kraj	17.791254|49.2602655|Zlín|Zlínský kraj	13.8830158|49.9040837|Beroun|Středočeský kraj
Březová nad Svitavou	16.5179956|49.6441769|Svitavy|Pardubický kraj
Březová - Oleško	14.4109277|49.9040476|Praha-západ|Středočeský kraj
Březovice	14.7336108|50.4707176|Mladá Boleslav|Středočeský kraj
Březské	16.2381712|49.329918|Žďár nad Sázavou|Kraj Vysočina
Březsko	16.892439|49.6085927|Prostějov|Olomoucký kraj
Březůvky	17.6996278|49.1533274|Zlín|Zlínský kraj
Břidličná	17.3710787|49.9116665|Bruntál|Moravskoslezský kraj
Bříšťany	15.6208228|50.3162418|Jičín|Královéhradecký kraj
Bříství	14.8417446|50.133928|Nymburk|Středočeský kraj
Bříza	14.2162657|50.3605147|Litoměřice|Ústecký kraj
Brloh	14.2185674|48.9298799|Český Krumlov|Jihočeský kraj	15.5572849|50.0005878|Pardubice|Pardubický kraj
Brňany	14.1418669|50.480973|Litoměřice|Ústecký kraj
Brněnec	16.522025|49.6273493|Svitavy|Pardubický kraj
Brníčko	16.9682085|49.8948825|Šumperk|Olomoucký kraj
Brnířov	13.04959|49.3825977|Domažlice|Plzeňský kraj
Brniště	14.7033952|50.7291884|Česká Lípa|Liberecký kraj
Brno	16.6068371|49.1950602|Brno-město|Jihomoravský kraj
Brodce	14.8691796|50.3306798|Mladá Boleslav|Středočeský kraj
Brodec	13.8016252|50.2949249|Louny|Ústecký kraj
Brodek u Konice	16.8328704|49.5486912|Prostějov|Olomoucký kraj
Brodek u Přerova	17.3382537|49.4841887|Přerov|Olomoucký kraj
Brodek u Prostějova	17.0900635|49.3699645|Prostějov|Olomoucký kraj
Brodeslavy	13.5569972|49.9536775|Plzeň-sever|Plzeňský kraj
Brod nad Dyjí	16.535382|48.8752087|Břeclav|Jihomoravský kraj
Brod nad Tichou	12.7411026|49.8352961|Tachov|Plzeňský kraj
Broumov	16.3318151|50.5856582|Náchod|Královéhradecký kraj
Broumy	13.8522681|49.9550712|Beroun|Středočeský kraj
Brozany nad Ohří	14.1454123|50.4536632|Litoměřice|Ústecký kraj
